video_id,title,upload_date,keyword,transcription,drop-flag
CdNPgFeIPsE,Villa in Vendita a San Gemini (TR),3 months ago,spazi verdi,NA,1
9C3ymQVU6VU,Villaggio di Babbo Natale Spazio Verde Terni Garden center centro Italia,10 years ago,spazi verdi,"Notizie Flash da Spazio Verde Terni. È ufficialmente aperto il villaggio di Babbo Natale. Linea al nostro inviato. Ehi amici, quest'anno il mio villaggio è più che eccezionale. Luci, aberi, addobbi fabolosi e i presepi. Un'emozione unica per grandi e piccini. Da Babbo Natale a voi il studio. Il più grande villaggio e i presepi unici da Spazio Verde a Terni. In strada maratta bassa 91 telefono 0744 24 81 05 a 500 metri dal raccordo terni e orte all'uscita flaminia zone industriali sabato e domenica orario continuato www.spazioverdeterni.com",1
8VJknGByV20,CC #OPENJOB #ALBERGHIEROTERNI - Martedì 21 Maggio 2024,Streamed 8 months ago,spazi verdi,NA,1
yN8c7Zb77GA,Appartamento in Vendita da Privato - Terni,6 years ago,spazi verdi,NA,1
nrSn2je6zpQ,TERNI Attico in vendita,4 years ago,spazi verdi,NA,1
CpgSxKE8eWI,"Rosciano - Terni - Vocabolo Rosciano,9 | Esperti nel vendere case dal 1975",9 months ago,spazi verdi,NA,1
p_IAIG6muUw,Arredamento Giardino e Outdoor 2023,1 year ago,spazi verdi,NA,1
FIUP0z-m5GM,"Terni, mostra di orchidee presso Spazio Verde dal 12 al 27 febbraio 2022",2 years ago,spazi verdi,NA,1
gmF-Tvy3Cxs,APPARTAMENTO IN VENDITA IN SEMICENTRO A TERNI,4 years ago,spazi verdi,NA,1
Y6RSX1b8ScI,Italy Part 3 - Campsite Il Collacio - Preci and Castelvecchio - Umbria,7 years ago,spazi verdi,NA,1
sidvDtfudrE,Casale Molinelle | La tua casa di campagna in Umbria,6 years ago,spazi verdi,NA,1
4KjUiLDjdWo,Il verde urbano dipende dalla cura dei cittadini e dell'amministrazione,6 years ago,verde urbano," Questo è un parco particolarmente caro ai cittadini ternani perché qui sotto la gente ci viene a fare footing, sopra ci viene a passeggiare, a scambiare due parole, a sedersi sulle banchine, quindi diciamo che è un polmone della città ma è anche un pezzo della città, un pezzo importante della città. Un polmone ho detto perché questi parchi sono, costituiscono quella che dovrebbe essere la risorsa di rigenerazione dell'aria della città stessa, quindi questi parchi hanno un'importanza straordinaria. Ricordiamoci che l'inquinamento, una delle maniere di abbattere l'inquinamento è proprio questa, non è tanto la discussione sull'inceneritore che alla lunga dovrà essere in qualche maniera ridotto o esaurito, ma è anche sul recupero di polmoni verdi come questo o anche sul recupero dei percorsi pedonali e quindi della limitazione del traffico veicolare. Naturalmente non dobbiamo parlare solamente dei parchi, dei giardini pubblici, del Parco Gardeto, del Parco Rosselli, di tutti i parchi in senso stretto, parliamo anche del verde urbano diffuso che fa parte un po' della categoria decoro della città, a cui i ternani penso siano molto legati e siano molto sensibili. Ricordiamoci che Terni, nonostante tutto, è una delle città che ha il verde urbano diffuso più esteso in qualche maniera. Questo non significa comunque che ci dobbiamo dimenticare di questo aspetto. Il verde urbano diffuso dipende molto anche dalla cura e dalla dignità che hanno i cittadini perché questo è chiaro, è sottoposto a cura, manutenzione periodica e il verde urbano diffuso è soprattutto nelle mani dei cittadini, oltre che dell'amministrazione comunale. you",0
xrc2N54C360,"Verde urbano // Benefici per clima, suolo e salubrità dell’aria [UMBRIA NEWS]",5 years ago,verde urbano," Un'analisi di stabilità degli alberi nelle aree urbane, partendo dall'assunto che il verde non ha solo funzione estetica, ma apporta soprattutto benefici per la popolazione e dei contesti urbanizzati. Con questo approccio, la federazione dei dottori agronomi e dei dottori forestali dell'Umbria, insieme al Comune di Terni, ha promosso un incontro per aff affrontare il tema soprattutto in chiave di benefici su clima, suolo, salubrità dell'aria e attenuazione dell'inquinamento. Abbiamo fatto il punto perché è stato il motivo di rimarcare che la gestione del verde urbano esige delle competenze che chiaramente noi ascriviamo ai nostri colleghi, alla nostra categoria per rendere cosciente appunto gli amministratori che nella gestione di aree importanti delle città è importante rivolgersi a delle competenze specifiche e accertarsi sempre quando gli lavori vengono appaltati a ditte esterne che è il caso diciamo più probabile o più consueto, accertarsi che poi chi esegue i lavori abbia le competenze adeguate per farlo. Il dottore agronomo e il dottore forestale adottando tutte le varie tecniche e le varie metodologie per definire quella che è l'analisi stabilità di un albero non vanno solo a decretare l'abbattimento o meno dell'albero stesso, ma vanno sostanzialmente a studiare ed affrontare il tema complesso albero, perché oggi parliamo di individui arborei, non di elementi arborei e sostanzialmente quindi vanno a definire quelle che devono essere le cure culturali e gli eventuali interventi fitoiatrici da adottare per garantire la conservazione di una serie di incontri rivolti alle pubbliche amministrazioni comunali e provinciali per ribadire la necessità di massima attenzione nella stesura degli avvisi pubblici perché si impegna e si impegnerà anche nel futuro per cercare di incrementare il numero degli alberi che si trovano all'interno del centro abitato e anche delle periferie. Noi abbiamo deciso di intervenire in una certa maniera sui viali di questa città, viali che erano resi pericolosi dall'instabilità di alcune essenze urbane che non si adattano all'ambiente urbano. La progettazione del verde significa progettazione di esseri viventi e quindi anche lì è necessario non guardare o progettare solo in senso estetico il verde ma anche in funzione di quello che sono gli obiettivi tenendo conto poi delle diversità che le singole specie hanno.",0
4Uy1CZlf1PU,IL FIUME NERA NEL TRATTO URBANO DI TERNI TRA IL VERDE DELLA NATURA,2 years ago,verde urbano,NA,1
itN51LgdXL0,Verde urbano: l'importanza per l'ambiente e la salubrità dell'aria,5 years ago,verde urbano," Analisi di stabilità degli alberi nelle aree urbane. È stato questo il tema del convegno organizzato al Caos di Terni dalla Federazione Ordini dei Dottori Agronomi e dei Dottori Forestali Fodap Umbria in collaborazione con il Comune di Terni. Una maggiore presa di coscienza della collettività, dell'importanza del verde presente nelle nostre città che è sempre importante rispetto anche alle condizioni di inquinamento che poi viviamo quotidianamente. Abbiamo fatto il punto perché è stato il motivo di rimarcare che la gestione del verde urbano esige delle competenze e per rendere cosciente gli amministratori che nella gestione di aree importanti delle città è importante rivolgersi a delle competenze specifiche. Gli alberi nel verde urbano non sono più solo semplici elementi con funzionalità estetiche, ma sono sempre più considerati individui viventi in grado di esprimere benefici essenziali per la popolazione dei contesti urbanizzati. di depurazione dell'aria. Per questo motivo l'amministrazione si impegnerà anche nel futuro per cercare di incrementare il numero degli alberi che si trovano all anche quello arbustivo ed erbaceo delle aree urbane e periurbane, in grado di esprimere, olt'importanza non solo paesaggistica, bensì l'importanza come individui in grado di offrire una molteplicità di servizi tra i quali, oltre a quelli legati alla salubrità dell'aria, alla salubrità del suolo, soprattutto servizi ecosistemici e servizi ambientali. Sicuramente quella del verde urbano è",0
TrKhy_gPZVA,Terni: memore e verde città contemporanea ⌛️🍀,8 months ago,verde urbano,"Benvenuti a Terni, città dalla forte vocazione industriale. Oggi molte delle sue vecchie fabbriche sono state riconvertite in musei d'arte contemporanea. Le sculture comunque non mancano nel centro cittadino. È forse la città più sottovalutata dell'Umbria, ma è davvero così brutta come dicono in tanti? Lo scopriremo. Intanto questa è una delle piazze principali, dedicata a Tacito, perché Tacito è uno dei più importanti storici dell'umanità, storico latino romano, che è nato proprio qui. Al di là del bene e al di là del male per citare una grande opera di Nice, Fermi è la prima città italiana che si è dotata di un piano regolatore, correva il 1966. Gli obelischi tradizionali sono ben diversi da questa lancia di luce di Arnaldo Comodoro del 1984 alta più di 30 metri. Palazzo Spada è un pregiovole esempio di architettura rinascimentale famoso in tutta Italia. Il palazzo più celebre di Termi concepito nella metà del Cinquecento soggetto a modifiche successivamente però ecco vedete ancora sottovaluta Reterni che conserva pezzi di storia rinascimentale. Benvenuti al caos ma c'è silenzio ma infatti che cosa avete capito il caos di Terni è il centro d'arti Opificio Siri l'ex opificio è stato riconvertito in uno spazio dedicato a tutte le... le sorprese non finiscono mai a Terni tra tanta modernità spiccano colori di case e il medioevo perché Terni è stata una citt grande splendore durante l'epoca medievale soprattutto per quanto riguarda l'economia e il commercio, è stata una fiorente città anche in epoca imperiale. Questo è il suo anfiteatro romano, uno dei meglio conservati di tutta Lumbria e ne sono pochi ovviamente, ma questo è davvero suggestivo per l'alternanza di blocchi di travertino bianco e travertino grigio e lo potete vedere. Parliamo dei primi decenni del primo secolo dopo Cristo per quanto riguarda l'adattazione in estate diventa davvero un palcoscenico rivive come un tempo e vengono a esibirsi comici artisti di vario genere e proiettano anche film. Guardate che luce, colori e quanta freschezza che hanno i vicoli sorprendenti e inaspettati che regala il centro storico di Perni. Perni è città giardino con questo meraviglioso parco accanto a ciò che resta delle sue mura insomma una città così può mai essere veramente tra le più brutte d'Italia non date ascolto ai ciarlatani e venite la scoprire",1
ORm8CokJ_Pw,Terni: Il verde per trasformare la città,6 years ago,verde urbano," È un progetto che è nato con questa consigliatura, è un progetto che durerà cinque anni, che stiamo ovviamente riempiendo di contenuti e di interventi, a partire dal primo intervento che abbiamo fatto e che è quello in Vialelungo nella Savoia, che dà un po' il segno delle modalità di intervento di questa amministrazione, cioè abbattere se necessario per motivi di sicurezza e poi necessariamente ripristinare gli alberi abbattuti. Oltre a questo intervento ne seguiranno altri di forestazione urbana che riguarderanno varie zone della nostra città, un primo lotto funzionale che riguarderà il parco Le Grazie e poi altre aree in via Rossini e uno spartitraffico in via Borzacchini e via Lessini. Un secondo lotto funzionale che riguarderà altre sette aree. Questo è stato fatto facendo delle valutazioni di tipo tecnico-scientifiche per cercare di utilizzare il verde come metodo per limitare l'inquinamento e migliorare le condizioni della qualità dell'aria in questa città. Seguiranno altri interventi che riguarderanno l'interconnessione tra gli alberi e le principali viali della città, il tutto al fine di fare un'operazione mai vista di piantumazione di alberi per la città di Terni.",0
I4-56D6Mg2E,"La Passeggiata Terni, Giardini Pubblici | Parco Per Bambino | Public Park Terni @tanzinasworld",2 years ago,verde urbano,NA,0
WVLmqia8xO8,RIFLETTERE SUL VALORE DEL VERDE URBANO:  MANIFESTAZIONE DELLA  SCUOLA DI TERNI CASAGRANDE - CESI,2 years ago,verde urbano,"Riflettere sul valore dei parchi urbani, il verde patrimonio inestimabile della città. Questa è la finalità della manifestazione organizzata dall'Istituto Tecnico Economico e Professionale Casagrande Cesi di Terni, una manifestazione patrogenata dal comune ternano e dalla provincia. Il percorso avuto come punto di partenza proprio l'Istituto Tecnico Economico e Professionale per poi raggiungere il Parco di Viale Trento, Largo Wolfango Frankel, Palazzo Spada, P-sindaca e devo dire che sono fortunata perché il dirigente e i funzionari tecnici condividono questa visione sull'importanza del verde sulle problematiche ambientali. Ringraziamenti arrivati da parte della professoressa Marina Marini, dirigente scolastico dell'Istituto Casagrande Cesi, rivolto agli alunni dell'Istituto Tecnico Casagrande Cesi, al Comune di Terni e al Dipartimento Ambientale. Iniziativa che ha riguardato 270 studenti e una grande partecipazione dello staff scolastico dell'Istituto.",0
wR2dbeY2rKk,"BUCARI:""Un progetto pilota per Terni città verde""",8 years ago,verde urbano,"Ass. Bugari, l'ha detto lei in conferenza stampa, T non vanno bene o che Aterni non ha attenzione al verde. Invece questo non ci sembra. Ci sono alcuni dati anche nazionali che supportano questa nostra condizione. Il dato ultimo è quello dell'Istat sul verde urbano, il 22° rapporto di lega ambiente nazionale sull'ecosistema urbano che ci dicono posizionano Terni come quinta posizione in Italia e prima città del centro Italia per densità di verde urbano per abitanti, 150 metri quadrati ad abitanti. Considerate che la media nazionale è di 31 metri quadrati ad abitanti, quindi ci posiziona al di sopra anche di città come Roma, Milano, 9 volte di più, oppure ci posiziona sopra Bolsano, 7 volte Bolsano, quindi una città del nord, per non parlare delle nostre città vicine del centro Italia. Quindi questi sono dati che fanno da guarnice alle tante azioni che l'amministrazione ha messo in campo e vuole continuare a mettere in campo. la comunità montana con il CRN e conzie, per finire entro la legislatura quello della passeggiata. Come dire, un'attenzione sui parchi e sulla storia di Terni, continuare ad investire con una gara europea del verde per la nostra manutenzione ordinaria di cui ne abbiamo particolarmente bisogno e abbiamo terminato con questo progetto. Tra qualche giorno firmeremo la convenzione con l'agenzia forestale a cui abbiamo una grandissima novità, abbiamo affidato il patrimonio boschivo, agro-silvopastorale della città di Terni, è una delle prime esperienze in Umbria sicuro ma probabilmente anche in Italia quindi l'agenzia forestale farà per noi, avremo delegato le funzioni di gestione del patrimonio boschivo, questo anche per una manutenzione estiva contro gli incendi o per supportare alcune criticità presenti nei boschi o comunque nella gestione dei boschi. Quindi affidamento del patrimonio boschivo e dall'altro questo progetto a cui facevi tuo riferimento di ripiantumazioni. Vogliamo investire circa nel corso dei prossimi anni 600 mila euro di ripiantumazione e di qualificazione del verde ma la vogliamo fare in maniera non ordinaria, non tradizionale, la vogliamo fare accompagnata da un progetto che per Termi la può portare alla ribalta anche internazionale. Progetto pilota, Termi presenta dal punto di vista ambientale alcune criticità, quindi le ripiantumazioni in collaborazione con ARBA e il CNR, quindi un grande studio di ricerca con il CNR vogliamo, insieme con l'agenzia forestale ovviamente, vogliamo ripiantumare in alcune zone dedicate della città, vogliamo ripiantumare alcune essenze arbore particolari che catturano PM10 e che comunque migliorano la qualità ambientale e vogliamo farne riferimento di questo progetto che sarà elaborato nei mesi estivi e partirà operativo da ottobre 2016, quindi avremo modo di darvene contezza e quindi di darvene informazione fin dai prossimi mesi. Vogliamo portare questo progetto, abbiamo questa ambizione, questo progetto alla ribalta internazionale, un convegno che il CNR sta organizzando a Orvieto per l'aprile 2017, quindi porterà il CNR l'esperienza di tempo. A proposito di alberi, lei è stato dipinto nei mesi scorsi come un novello attila che provava quasi piacere ad abbattere degli alberi abbattuti è di 692. Ma ne abbiamo ripiantumati, abbiamo datoavano per motivi legati a batteri o a inclinazioni troppo evidenti degli alberi, una, mettevano in pericolo l'incolumità dei nostri cittadini. Per motivi di sicurezza, perché se non ci parliamo chiaro tra di noi, non vogliamo essere contro l'ambiente o contro... è facile dirlo da postazioni diverse. Noi crediamo che la sicurezza è prima di tutto. Gli alberi e i pini sono frutto di un'altra storia, di un'epoca passata. Hanno un ciclo, hanno un fine vita, alcuni evidente. Mettono in pericolo la vita delle persone. Noi su questo io non arretro. Mi dispiace che io ci metto la faccia. Noi abbiamo agito con le dovute accortezze, ci mancherebbe altro, ma per tutelare quella di sicurezza. Quindi questo è l'altro... Consentimi, sono menzogne, sono mistificazioni che io respingo in maniera totale. Noi vogliamo bene a Terni, vogliamo vedere continuare Verde e vogliamo valorizzare questa storia di Terni che è una storia di Verde. Ecco, un'ultima cosa, assessore, quanto è importante invece il fatto di collaborazione con i cittadini nella cura del Verde e anche le sponsorizzazioni. Penso alle Aiole che sono state sponsorizzate parecchie anche aumentando. Questo avrà anche un risparmio per l'amministrazione comunale, che non ne dovremmo averne cura, ce l'avranno appunto i privati attraverso le sponsorizzazioni, un risparmio di circa 500 mila euro in tre anni, quindi non è di poco conto. E in più abbiamo anche qui l'esigenza di coinvolgere sempre di più i cittadini, innanzitutto coinvolgerli a livello culturale, di voler bene la propria città, di non sporcarla, di renderla, di essere partecipi e dare dignità alle proprie strade, ai propri parchi perché ci giocano i nostri figli e ne offriamo tutti. Quindi una tensione dal punto di vista culturale. E poi una sollecitazione che sta venendo avanti anche in questi mesi attraverso associazioni o comitati di cittadini che si prenderanno cura di parchi cittadini o di parti di parchi cittadini, questa è una cosa bella e cercheremo di stimolare sempre di più. Grazie Assessore Bucarach.",0
_8phg4TBqYY,Giù gli alberi della pineta Centurini: «Una vera tristezza»,1 year ago,verde urbano," Io so interdetta per il fatto che stanno distruggendo quest'unico polmone che è rimasto in città, che è la puneta Centurini. Purtroppo qui insieme a noi non c'è nessuno, come se la città non interessasse questo aspetto, questo argomento importantissimo per un minore di noi. Io non comprendo come si possa aggiungere a queste scelte. Io abito qui vicino, ci siamo cresciuti. È stato, oltre che lo ricordo, è anche un sito importantissimo dove tutte le donne ternane hanno aiutato a mantenere la propria famiglia. Al di là di questo adesso abbiamo bisogno di erbe perché l'aria è diventata irresturabile e purtroppo continuano a tagliare alberi in una città dove siamo pieni di inclinamento, inceneritori, vasche di viguame e quant'altro. I casi di tumori sono tantissimi e in questo momento la rabbia cresce perché ci sono otto persone della Givos con due macchine a chiedere informazioni sul fatto che tre persone stanno qui a presidiare. Quindi questa è la vergogna delle vergogne. Manca solo l'idrante, forse.",0
1tOFmWGQKYo,La Passeggiata di Terni: immersi nel verde della natura primaverile,2 years ago,verde urbano,NA,0
hL9GIw2x09Q,Una Terni più verde entro il 2023: il nuovo progetto della giunta Latini,6 years ago,verde urbano,"Nel corso di una conferenza stampa congiunta che si è svolta in BCT a Terni, a cui hanno partecipato l'assessore Enrico Melasecche e l'assessore Benedetta Salvati, è stato presentato il progetto Terni Verde 2018-2023. Il progetto che è nato con questa consigliatura è un progetto che durerà 5 anni, che stiamo ovviamente riempiendo di contenuti e di interventi a partire dal primo intervento che abbiamo fatto e che è quello in Viale Lunco nella Savoia che dà un po' il segno delle modalità di intervento di questa amministrazione cioè abbattere se necessario per motivi di sicurezza e poi necessariamente ripristinare gli alberi abbattuti. Oltre a questo intervento ne seguiranno altri di forestazione urbana che riguarderanno varie zone della nostra città. Un primo lotto funzionale che riguarderà il parco Le Grazie e poi altre aree in via Rossini e uno spartitraffico in via Borzacchini e via Lessini. Un secondo lotto funzionale che riguarderà altre sette aree. Questo è stato fatto facendo delle valutazioni di tipo tecnico-scientifiche per cercare di utilizzare il verde come metodo per limitare l'inquinamento e migliorare le condizioni della qualità dell'aria in questa città. Seguiranno altri interventi che riguarderanno l'interconnessione tra gli alberi e le principali viali della città, il tutto al fine di fare un'operazione mai vista di piantumazione di alberi per la città di Terni. La valorizzazione di ciò si esplica anche con l'intenzione di celebrare per il 21 novembre la giornata nazionale dell'albero che diventerà un appuntamento fisso in cui coinvolgere scuole e cittadini. L'assessore ai lavori pubblici Enrico Melasecche ha dichiarato l'intenzione di unire i progetti di arredo urbano con quelli relativi al verde pubblico inserendoli nel progetto immagine e vivibilità e ha annunciato la realizzazione di un nuovo parco tra via Gramsci e via Farini con un percorso ciclopedonale, l'ampliamento del parco Ciaurro e la riapertura a breve del parco Le Grazie.",0
dIplvckohQs,Terni: «Così abbiamo sistemato l'area verde di piazza Cuoco»,3 years ago,verde urbano," Una merenda a Piazza Cuoco nostro parco ancora oggi è chiuso e quindi questa piazza a nostro avviso dovrebbe essere tenuta in debita considerazione. Ci siamo riuniti oggi per fare una piccola fisticciola nelle dovute norme anti-Covid e cercheremo di dar meno fastidio ovviamente perché non tutti a volte accettano queste cose, anche da parte delle istituzioni perché potrebbero dire che in questo momento queste cose non dovrebbero essere fatte, però mantenendo le debite distanze ognuno di noi cercherà un pochettino di trovare un punto di allegria ci avremo modo forse anche da parte dei due amici che suona la batteria, che suona la chitarra, la fisarmonica e si faranno anche, non dico quattro salti, ma si faranno anche qualche canzoncino, tutto qui, nei limiti del possibile.",0
bXRAluT4XPw,Verde pubblico: 121 mila euro per le piantumazioni,4 months ago,verde urbano,"Il Comune possiede un patrimonio arboreo di oltre 22.000 esemplari che compongono e caratterizzano le alberate stradali, i parchi, i giardini, le aree di sosta e i cortili scolastici. Questa dotazione arborea, dichiara il vice-sindaco con delega alla comunicazione Riccardo Corridore attraverso l'ufficio stampa del comune Agit richiede un impegno costante per la sua cura che consiste nella potatura, nel monitoraggio, nei trattamenti fitosanitarie, nei casi estremi, nella sostituzione. Riguardo alla sostituzione delle alberature, abbattimento e la piantumazione, essa è imputabile a diversi cause, difetti morfologici e strutturali non sanabili, avverse In questo contesto è in corso di attivazione un Accordo Quadro Annuale con la ditta Gardeland, aggiudicataria della Procedura per Interventi di Manutenzione Straordinaria del Verde Pubblico che fa capo ad un programma generale e globale di interventi di manutenzione del verde, per un importo contrattuale di 120.900 euro oltre IVA. Il progetto di accordo quadro dichiara l'assessore alle manutenzioni Marco Iapadre, si aggiunge ad altre attività mirate alla conoscenza e dalla gestione del verde urbano, quali il censimento, ed insiste sull'importanza degli alberi in città e sui benefici che la loro presenza porta all'ambiente. Il piano riflette una precisa strategia che ha l'obiettivo di stimolare un processo di trasformazione politico-culturale intorno all'idea che la spesa per creare e mantenere il verde della città è sempre un investimento la cui utilità si riversa in modo diretto e positivo su tutti i cittadini. L'elemento principale del progetto, oltre alla messa in sicurezza degli alberi adulti, riguarda gli interventi di forestazione urbana.",0
ORZc6anylP0,"PIleri: ""Terni città verde, un dato da valorizzare""",8 years ago,verde urbano,"Alberto Pileri, Libertà uguale Umbria, lei quello che abbiamo inquadrato adesso e quello che aveva in mano era un focus dell'Istat, noi ne abbiamo parlato proprio nei giorni scorsi, che pone Terni tra le prime città d'Italia per quanto riguarda la disponibilità e la densità di verde urbano per abitante. Ecco, lei è stata anche assessore al Comune di Terni, assessore ai lavori pubblici, le chiedo se questo dato l'ha un po' stupita, l'ha sorpresa, perché ha sorpreso tanti effettivamente. I risultati dell'indagine Istat riferiti all'anno 2014 pubblicati sul bollettino Istat dello scorso 23 maggio 2016 sono molto importanti, lusingheri per la nostra città, per la città di Terni, perché rilevano e evidenziano sulla base di un accurato studio e di indagini incrociate tra diversi enti, come la città di Terni sia fra le 12 top 10, 12 città top italiane per quanto riguarda la dotazione di aree verdi e di aree naturali protette. E' un risultato molto, molto importante, è un dato da valorizzare, è un dato da cui prendere le mosse anche per un'idea di rilancio e di riposizionamento strategico della città. Terni città green e questo dato spazza via, in qualche modo, da un lato fa giustizia, facili giudizi liquidatori che vengono dati sulla città, volta a dipingerla come la città della decadenza, la città del degrado, la città dell'inquinamento assoluto, di tutte le malattie di ogni mondo, da quelle sanitarie a quelle sociali a quelle ambientali, e ristabiliscono e rimettono su giusti binari quanto nella cultura profonda, magari oggi non di moda, perché va più di moda un'altura superficiale, un po' smart, un po' urlata, volta a mettere soprattutto in evidenza gli aspetti negativi del contesto locale, territoriale, cittadino come del contesto nazionale e però è un dato importante che fa giustizia della storia della città, della storia industriale, della storia urbanistica, della storia amministrativa e anche della storia ambientale. Fra le 12 città, perché? Perché rispetto alla media di arie verdi per ogni abitante del nostro paese, pari a 31 metri quadrati, virgola 1, un cittadino di Terni ha una dotazione 5 volte superiore, di 149,1 metri quadrati, supera di Grallunga a un primato regionale, supera di Grallunga il capoluogo regionale, Perugia, è la terza città nell'Italia centrale battendo tutte le altre, battendo Firenze, battendo Arezzo, battendo Viterbo, battendo Ancona, L'Aquila, insieme a Prato e insieme a Roma, che però ha una storia ovviamente urbanistica, un'estensione, una situazione di parchi che non è uguali in Italia. Supera Torino, Milano, le grandi città anche delle direttrici dello sviluppo. Ora, è possibile leggere questi dati in maniera non faziosa, soprattutto se si presta attenzione al lavoro fatto nel corso dei decenni dalle amministrazioni che si sono succedute, volte da un lato a implementare la dotazione di verde a termi, dal parco storico della passeggiata ai parchi del boom economico-sociale degli anni 60, 70, 80, come i giardini sottostanti alla passeggiata che furono dedicati all'ex sindaco Sciaurro, il parco Calicani-Borzacchini all'ingresso della città. Qui siamo a ridosso della Basilica di San Valentino, fra l'ospedale, l'università di medicina e la Basilica di San Valentino-Viale Trento. C'è il parco di Viale Trento che, in congiunto a quello del Viale delle Grazie, hanno consentito alla città di avere un grande secondo polmone verde in uno dei quartieri più belli, impostati dal punto di vista urbanistico, dal punto di vista edilizio architettonico. E' possibile anche capire il valore delle trasformazioni nel corso degli anni, anche per quanto riguarda la dotazione arboria. Noi leggiamo la città nei diversi anni dall'Unità d'Italia in poi, vedendola attraverso gli alberi. Il Pino dopo l'Unità d'Italia fino a tutti gli anni 20, 30, 40, in piena epoca del fascismo, quando venivano insaltate le doti del Pino mediterraneo, dell'impero, agli anni della riprogettazione e ricostruzione del Piano di ricostruzione e del Piano Ridolfi, quando i nuovi quartieri e i nuovi assi di penetrazione vengono dotati di grandi viali alberati, da Viale Lopardi, Viale dello Stadio, dal Viale Centurini fino a Viale Trento, qui dove siamo. Alpino, il Tiglio, subentrano le Magnolie, altre tipologie di alberi più consone all'evoluzione, allo studio della sensibilità ambientale. Io credo che questo risultato debba in qualche modo riscoprire un orgoglio della nostra città, riscoprirla in positivo, che non significa ovviamente cullarsi sugli altri e dire lasciamo tutto così com'è, tutto va bene, madama la Marchesa e non dobbiamo avere preoccupazioni. Tutt'altro, va proseguita un'azione che fu portata avanti nel corso degli anni di censimento del verde e degli alberi. Se uno va in Via Leopardi trova l'etichetta con il numero degli alberi su ogni albero che si trova in quel viale. Dobbiamo proseguire nel dotare i nostri quartieri di nuovi alberi e invertire in qualche modo anche la tendenza che si è affermata in Italia negli ultimi 15-20 anni che sono stati gli anni del grande boom dell'edilizia tra il 1994 e il 2008, dove il tema del verde un pochino ne ha risentito nella dotazione dei nuovi quartieri. Io sono orgoglioso di aver fatto parte di un'amministrazione che fece della dotazione del verde e qui siamo appunto nel parco di Viale Trento, uno degli obiettivi di riqualificazione degli asset della città. Ci fu investito molto, occorre proseguire su questa strada, occorre proseguire sulla strada del censimento, dotare la città di un vero e proprio piano regolatore del verde, proseguire in un'azione di cura quotidiana, di manutenzione costante, di attenzione, cercando anche di porre rimedio a interventi superficiali che un tempo non venivano fatti, perché io ricordo la cura che fu messa negli anni 70-80 quando nel realizzare l'estensione al ridosso delle mura urbane del parco sottostante la passeggiata furono spiantati gli alberi, tolti gli alberi per fare i nuovi viadotti di via Lefonderia, erano dei pini splendidi e tutta la cura e l'attenzione per toglierli da lì e rimetterli proprio sotto la passeggiata. Così come la cura e l'attenzione per salvare un esemplare unico, il bacolaro di Corso del Popolo, che era un albero splendido e che in quell'intervento di trasformazione urbana è stato un esemplare unico salvaguardato, protetto, perché era un valore dal punto di vista paese. Sull'agura del verde qui dovremmo approfondire questo discorso. Io adesso non voglio entrare in questi aspetti perché indubbiamente le amministrazioni hanno risentito di tante difficoltà nel corso degli anni, carenza di fondi. Io però ritengo che alla città bisogna voler bene e bisogna saperlo dimostrare questo bene. Occorre una visione, occorre una strategia, darsi degli obiettivi. Una città verde, terni green si può fare, si può fare coniugando in un rinnovato equilibrio la nuova industria, quella tradizionale e quella innovativa, si parla di manifattura 4.0, industria green, la chimica verde, ma anche la siderurgia innovativa, le nuove tecnologie, la ricerca, la formazione, l'università, un equilibrio nelle trasformazioni urbane, il verde insieme alle energie da fonti rinnovabili, Eternia una città che ha un altro primato, quello delle energie da fonti rinnovabili, acqua e verde, ecco io credo che siano un brand che la città può promuovere, più che così diciamo andare dietro a volte a dei facili slogan che anche altre città possono avere, verde, acqua, energia, ecco la nostra è una città che deve ritrovare dentro di sé un'energia per guardare avanti. Questo risultato delle indagini, questi dati dell'Istat, io credo che dovrebbero essere, così come in passato veniva fatto, diffusi, portati a conoscenza della popolazione, perché noi abbiamo bisogno di una città consapevole e non plebea, perché il populismo e il plebeismo spesso sono due facce della stessa medaglia. quello di essere prigionieri di comportamenti di luoghi comuni indotti di facile polemiche e non vedo quell'attenzione, quell'approfondimento sulle tematiche che richiede studio, conoscenza, approfondimento ma anche la voglia di tirar fuori questi dati e di renderli patrimonio comune. E io credo che i nostri giovani, ma la popolazione di ogni età, abbisogno di riscoprire anche questi aspetti che hanno un valore molto molto importante per il presente ma anche per il futuro eterno. ...e allora anche lì è il grattacielo di Alberti...",0
Q_l1p11mCKU,"TERNI PIÙ VERDE, TRA PUBBLICO E PRIVATO",5 years ago,verde urbano,NA,0
